workload,model_label,model,hardware_profile,hardware_label,request_wall_s,network_s,tokenization_s,inference_s,postprocess_s,total_latency_s,input_tokens,output_tokens,total_tokens,cpu_energy_j,gpu_energy_j,gpu_idle_power_w_used,net_gpu_energy_j,total_energy_j,api_cost_usd,energy_cost_usd,hardware_cost_usd,total_cost_usd,cost_per_1k_tokens_usd,energy_j_per_1k_tokens,active_device_energy_j,active_device_energy_j_per_1k_tokens,accuracy,series_label
chat,Gemma 3 4B,gemma3:4b,cpu,CPU / num_gpu=0,3.9298462259999725,0.00310171979997226,0.2794737851,3.6472707211,2.861000029952265e-06,3.9298490870000022,55.0,96.0,151.0,206.67449864265353,181.75987156385912,46.69138954248366,0.0,388.43437020651265,0.0,1.9421718510325635e-05,0.0,1.9421718510325635e-05,0.00012862103540175001,2572.4207080359256,206.67449864265353,1369.2802900543918,,Gemma 3 4B | CPU / num_gpu=0
chat,Gemma 3 4B,gemma3:4b,gpu,A100 40GB / Ollama GPU,1.3798264545000165,0.00269497260001651,0.016870665200000003,1.3602608166999999,1.8059000467474108e-06,1.3798282604000633,55.0,96.0,151.0,8.185150790069429,169.7258607437123,46.69138954248366,104.84172306017244,177.91101153378173,0.0,8.895550576689085e-06,0.0,8.895550576689085e-06,5.886669007468962e-05,1177.3338014939018,104.84172306017244,694.5617596893055,,Gemma 3 4B | A100 40GB / Ollama GPU
chat,Llama 3.2 3B,llama3.2:3b,cpu,CPU / num_gpu=0,3.0204719709999153,0.0019981207999152,0.22575508979999998,2.7927187604,1.867099945229711e-06,3.0204738380998606,63.6,96.0,159.6,156.5259041184922,138.29535118850555,46.69138954248366,0.0,294.8212553069977,0.0,1.4741062765349887e-05,0.0,1.4741062765349887e-05,9.22893612037305e-05,1845.7872240746888,156.5259041184922,980.7669769272754,,Llama 3.2 3B | CPU / num_gpu=0
chat,Llama 3.2 3B,llama3.2:3b,gpu,A100 40GB / Ollama GPU,0.8336246055000629,0.00201496640006286,0.012749914900000001,0.8188597242,1.7809999917517416e-06,0.8336263865000546,63.6,96.0,159.6,3.833170512717183,103.78806538590057,46.69138954248366,64.39888086669797,107.62123589861774,0.0,5.381061794930887e-06,0.0,5.381061794930887e-06,3.369635551364142e-05,673.9271102728284,64.39888086669797,404.2034959873429,,Llama 3.2 3B | A100 40GB / Ollama GPU
chat,Mistral Small 3.2 24B,mistral-small3.2:24b,cpu,CPU / num_gpu=0,14.247002863399938,0.00494321199993853,1.441420565,12.8006390864,2.405299983365694e-06,14.247005268699922,44.4,96.0,140.4,894.876088641767,662.7352132364368,46.69138954248366,0.0,1557.611301878204,0.0,7.788056509391019e-05,0.0,7.788056509391019e-05,0.00055479855293981,11095.971058797213,894.876088641767,6375.521328491681,,Mistral Small 3.2 24B | CPU / num_gpu=0
chat,Mistral Small 3.2 24B,mistral-small3.2:24b,gpu,A100 40GB / Ollama GPU,2.2419003824000354,0.00286359720003558,0.0394669241,2.1995698610999996,2.0290000520617467e-06,2.241902411400088,44.4,96.0,140.4,12.301376841672996,567.8564033376167,46.69138954248366,462.681074721295,580.1577801792897,0.0,2.9007889008964482e-05,0.0,2.9007889008964482e-05,0.00020667945166715998,4133.5890333442085,462.681074721295,3299.5403560123405,,Mistral Small 3.2 24B | A100 40GB / Ollama GPU
chat,Qwen 3.5 0.8B,qwen3.5:0.8b,cpu,CPU / num_gpu=0,4.983809326800019,0.00287375790001934,0.1804967043,4.800438864599999,1.9367999811947812e-06,4.983811263600001,56.2,96.0,152.2,280.6571555726394,229.29813523659703,46.69138954248366,0.0,509.95529080923643,0.0,2.549776454046182e-05,0.0,2.549776454046182e-05,0.00016766695946350001,3353.339189270681,280.6571555726394,1846.243108224445,,Qwen 3.5 0.8B | CPU / num_gpu=0
chat,Qwen 3.5 0.8B,qwen3.5:0.8b,gpu,A100 40GB / Ollama GPU,1.1099115458999678,0.00264772979996764,0.0375211563,1.0697426598,2.0559000859066144e-06,1.1099136018000535,56.2,96.0,152.2,8.456830781114851,88.05003665012019,46.69138954248366,35.76325165150141,96.50686743123505,0.0,4.8253433715617515e-06,0.0,4.8253433715617515e-06,3.1645674263993535e-05,632.9134852798708,35.76325165150141,235.69100753755365,,Qwen 3.5 0.8B | A100 40GB / Ollama GPU
chat,Qwen 3.5 4B,qwen3.5:4b,cpu,CPU / num_gpu=0,12.34969668870001,0.00292959310000974,0.7639155766,11.582851518999998,1.9577999864850427e-06,12.349698646499997,56.2,96.0,152.2,751.7644919541942,573.637002860601,46.69138954248366,0.0,1325.4014948147953,0.0,6.627007474073976e-05,0.0,6.627007474073976e-05,0.00043576737217395,8715.347443479914,751.7644919541942,4944.252272235752,,Qwen 3.5 4B | CPU / num_gpu=0
chat,Qwen 3.5 4B,qwen3.5:4b,gpu,A100 40GB / Ollama GPU,1.5101393653001196,0.00311828750011959,0.0434660754,1.4635550024000001,2.1792999632452847e-06,1.5101415446000828,56.2,96.0,152.2,9.24008875415392,190.20046277641262,46.69138954248366,119.23098180961692,199.44055153056655,0.0,9.972027576528328e-06,0.0,9.972027576528328e-06,6.545113104504388e-05,1309.0226209009525,119.23098180961692,783.4497419172721,,Qwen 3.5 4B | A100 40GB / Ollama GPU
